filename,meeting_id,needs_ocr,reason
04242015 minutes.pdf,94,False,Review item 645: weak or fallback extraction.
04242015 minutes.pdf,94,False,Review item 646: weak or fallback extraction.
04242015 minutes.pdf,94,False,Review item 647: weak or fallback extraction.
04242015 minutes.pdf,94,False,Review item 648: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 649: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 650: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 654: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 655: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 656: weak or fallback extraction.
05012024 minutes.pdf,95,False,Review item 657: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 658: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 659: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 660: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 661: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 662: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 663: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 664: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 665: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 666: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 667: weak or fallback extraction.
050317 Council Meeting Approved Minutes.pdf,96,False,Review item 668: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 669: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 670: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 671: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 672: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 673: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 674: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 675: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 676: weak or fallback extraction.
05032023 minutes.pdf,97,False,Review item 677: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 678: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 679: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 680: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 681: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 682: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 683: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 684: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 685: weak or fallback extraction.
050416 Council Meeting Approved Minutes.pdf,98,False,Review item 686: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 687: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 688: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 689: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 691: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 692: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 693: weak or fallback extraction.
05042022 minutes.pdf,99,False,Review item 694: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 695: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 696: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 697: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 698: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 699: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 700: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 701: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 702: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 703: weak or fallback extraction.
05052021 minutes.pdf,100,False,Review item 705: weak or fallback extraction.
05072025.pdf,101,False,Review item 706: weak or fallback extraction.
05072025.pdf,101,False,Review item 707: weak or fallback extraction.
05072025.pdf,101,False,Review item 708: weak or fallback extraction.
05072025.pdf,101,False,Review item 709: weak or fallback extraction.
05072025.pdf,101,False,Review item 710: weak or fallback extraction.
05072025.pdf,101,False,Review item 711: weak or fallback extraction.
05072025.pdf,101,False,Review item 712: weak or fallback extraction.
05072025.pdf,101,False,Review item 713: weak or fallback extraction.
05072025.pdf,101,False,Review item 714: weak or fallback extraction.
05072025.pdf,101,False,Review item 716: weak or fallback extraction.
05072025.pdf,101,False,Review item 717: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 718: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 719: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 720: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 721: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 722: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 723: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 724: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 725: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 726: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 727: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 728: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 729: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 730: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 731: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 732: weak or fallback extraction.
05082015 minutes.pdf,102,False,Review item 733: weak or fallback extraction.
05092023 PZDB Minutes.pdf,103,False,Review item 735: weak or fallback extraction.
05092023 PZDB Minutes.pdf,103,False,Review item 736: weak or fallback extraction.
05092023 PZDB Minutes.pdf,103,False,Review item 737: weak or fallback extraction.
05092023 PZDB Minutes.pdf,103,False,Review item 738: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 741: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 742: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 743: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 744: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 746: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 747: weak or fallback extraction.
05102022 PZDB Minutes.pdf,104,False,Review item 748: weak or fallback extraction.
05112021 PZDB Minutes.pdf,105,False,Review item 749: weak or fallback extraction.
05112021 PZDB Minutes.pdf,105,False,Review item 750: weak or fallback extraction.
05112021 PZDB Minutes.pdf,105,False,Review item 751: weak or fallback extraction.
05112021 PZDB Minutes.pdf,105,False,Review item 752: weak or fallback extraction.
05112021 PZDB Minutes.pdf,105,False,Review item 753: weak or fallback extraction.
05132025 PZDB Minutes.pdf,106,False,Review item 754: weak or fallback extraction.
05132025 PZDB Minutes.pdf,106,False,Review item 757: weak or fallback extraction.
05142024 PZDB Minutes.pdf,107,False,Review item 759: weak or fallback extraction.
05142024 PZDB Minutes.pdf,107,False,Review item 760: weak or fallback extraction.
05142024 PZDB Minutes.pdf,107,False,Review item 762: weak or fallback extraction.
05142024 PZDB Minutes.pdf,107,False,Review item 764: weak or fallback extraction.
05142024 PZDB Minutes.pdf,107,False,Review item 765: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 768: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 769: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 770: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 771: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 772: weak or fallback extraction.
051517 Council Meeting Approved Minutes.pdf,108,False,Review item 773: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 774: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 775: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 776: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 777: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 778: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 779: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 780: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 781: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 782: weak or fallback extraction.
05152015 minutes.pdf,109,False,Review item 783: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 784: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 785: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 787: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 788: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 789: weak or fallback extraction.
05152024 minutes.pdf,110,False,Review item 791: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 792: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 793: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 794: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 795: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 796: weak or fallback extraction.
051717 Council Meeting Approved Minutes.pdf,111,False,Review item 797: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 799: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 800: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 802: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 803: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 804: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 805: weak or fallback extraction.
05172023  minutes.pdf,112,False,Review item 806: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 807: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 808: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 809: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 810: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 811: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 812: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 813: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 814: weak or fallback extraction.
051816 Council Meeting Approved Minutes.pdf,113,False,Review item 815: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 816: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 817: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 818: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 819: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 820: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 821: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 825: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 826: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 827: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 828: weak or fallback extraction.
05182022 minutes.pdf,114,False,Review item 829: weak or fallback extraction.
05192021 minutes.pdf,115,False,Review item 830: weak or fallback extraction.
05192021 minutes.pdf,115,False,Review item 831: weak or fallback extraction.
05192021 minutes.pdf,115,False,Review item 832: weak or fallback extraction.
05192021 minutes.pdf,115,False,Review item 833: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 834: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 835: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 836: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 837: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 838: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 839: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 840: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 841: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 842: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 843: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 844: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 845: weak or fallback extraction.
052015 Regular Meeting Minutes.pdf,116,False,Review item 846: weak or fallback extraction.
05212025.pdf,117,False,Review item 847: weak or fallback extraction.
05212025.pdf,117,False,Review item 848: weak or fallback extraction.
05212025.pdf,117,False,Review item 849: weak or fallback extraction.
05212025.pdf,117,False,Review item 850: weak or fallback extraction.
05212025.pdf,117,False,Review item 852: weak or fallback extraction.
05212025.pdf,117,False,Review item 854: weak or fallback extraction.
05212025.pdf,117,False,Review item 855: weak or fallback extraction.
052416 Council Workshop Meeting Approved Minutes.pdf,118,False,No agenda/action items extracted.
052417 Council Meeting Approved Minutes.pdf,119,False,Review item 856: weak or fallback extraction.
052417 Council Meeting Approved Minutes.pdf,119,False,Review item 857: weak or fallback extraction.
05262021 minutes.pdf,120,False,Review item 858: weak or fallback extraction.
05262021 minutes.pdf,120,False,Review item 859: weak or fallback extraction.
05262021 minutes.pdf,120,False,Review item 860: weak or fallback extraction.
053117 Council Meeting Approved Minutes.pdf,121,False,Review item 861: weak or fallback extraction.
053117 Council Meeting Approved Minutes.pdf,121,False,Review item 862: weak or fallback extraction.
053117 Council Meeting Approved Minutes.pdf,121,False,Review item 864: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 865: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 866: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 867: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 868: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 869: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 870: weak or fallback extraction.
060116 Council Meeting Approved Minutes.pdf,122,False,Review item 871: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 872: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 873: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 874: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 875: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 876: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 877: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 878: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 879: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 880: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 881: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 882: weak or fallback extraction.
06012022 minutes.pdf,123,False,Review item 883: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 884: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 885: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 886: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 887: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 888: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 889: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 890: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 891: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 892: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 893: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 894: weak or fallback extraction.
06022021 minutes.pdf,124,False,Review item 895: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 896: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 897: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 898: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 899: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 900: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 902: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 903: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 904: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 905: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 906: weak or fallback extraction.
060315 Regular Meeting Approved Minutes.pdf,125,False,Review item 907: weak or fallback extraction.
06042025.pdf,126,False,Review item 908: weak or fallback extraction.
06042025.pdf,126,False,Review item 909: weak or fallback extraction.
06042025.pdf,126,False,Review item 910: weak or fallback extraction.
06042025.pdf,126,False,Review item 911: weak or fallback extraction.
06042025.pdf,126,False,Review item 912: weak or fallback extraction.
06042025.pdf,126,False,Review item 913: weak or fallback extraction.
06042025.pdf,126,False,Review item 914: weak or fallback extraction.
06042025.pdf,126,False,Review item 915: weak or fallback extraction.
06042025.pdf,126,False,Review item 916: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 917: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 918: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 920: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 923: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 924: weak or fallback extraction.
06052024 minutes.pdf,127,False,Review item 925: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 926: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 927: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 928: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 930: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 931: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 932: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 933: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 934: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 935: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 936: weak or fallback extraction.
060717 Council Meeting Approved Minutes.pdf,128,False,Review item 937: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 938: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 939: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 940: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 941: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 942: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 944: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 945: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 946: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 947: weak or fallback extraction.
06072023  minutes.pdf,129,False,Review item 948: weak or fallback extraction.
060816 Council Workshop Approved Minutes.pdf,130,False,Review item 949: weak or fallback extraction.
06082021 PZDB Minutes.pdf,131,False,Review item 950: weak or fallback extraction.
06082021 PZDB Minutes.pdf,131,False,Review item 951: weak or fallback extraction.
06082021 PZDB Minutes.pdf,131,False,Review item 952: weak or fallback extraction.
06082021 PZDB Minutes.pdf,131,False,Review item 953: weak or fallback extraction.
06082021 PZDB Minutes.pdf,131,False,Review item 954: weak or fallback extraction.
06102025 PZDB Minutes.pdf,132,False,Review item 958: weak or fallback extraction.
06102025 PZDB Minutes.pdf,132,False,Review item 959: weak or fallback extraction.
06102025 PZDB Minutes.pdf,132,False,Review item 960: weak or fallback extraction.
06112024 PZDB Minutes.pdf,133,False,Review item 962: weak or fallback extraction.
06112024 PZDB Minutes.pdf,133,False,Review item 963: weak or fallback extraction.
06112024 PZDB Minutes.pdf,133,False,Review item 965: weak or fallback extraction.
06112024 PZDB Minutes.pdf,133,False,Review item 966: weak or fallback extraction.
06112024 PZDB Minutes.pdf,133,False,Review item 967: weak or fallback extraction.
06132023 PZDB Minutes.pdf,134,False,Review item 970: weak or fallback extraction.
06132023 PZDB Minutes.pdf,134,False,Review item 971: weak or fallback extraction.
06132023 PZDB Minutes.pdf,134,False,Review item 972: weak or fallback extraction.
06142022 PZDB Minutes.pdf,135,False,Review item 974: weak or fallback extraction.
06142022 PZDB Minutes.pdf,135,False,Review item 977: weak or fallback extraction.
06142022 PZDB Minutes.pdf,135,False,Review item 978: weak or fallback extraction.
06142022 PZDB Minutes.pdf,135,False,Review item 979: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 982: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 983: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 984: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 985: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 986: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 987: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 988: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 989: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 990: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 991: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 992: weak or fallback extraction.
06152022 minutes.pdf,136,False,Review item 993: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 994: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 995: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 996: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 997: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 998: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 999: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 1000: weak or fallback extraction.
06162021 minute.pdf,137,False,Review item 1001: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1002: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1003: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1004: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1005: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1006: weak or fallback extraction.
061715 Regular Meeting Approved Minutes.pdf,138,False,Review item 1007: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1008: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1009: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1010: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1012: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1013: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1014: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1015: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1016: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1017: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1018: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1019: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1020: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1021: weak or fallback extraction.
061720 Council Meeting Minutes.pdf,139,False,Review item 1022: weak or fallback extraction.
06172026.pdf,140,False,Review item 1023: weak or fallback extraction.
06172026.pdf,140,False,Review item 1024: weak or fallback extraction.
06172026.pdf,140,False,Review item 1025: weak or fallback extraction.
06172026.pdf,140,False,Review item 1027: weak or fallback extraction.
06172026.pdf,140,False,Review item 1028: weak or fallback extraction.
06172026.pdf,140,False,Review item 1030: weak or fallback extraction.
06172026.pdf,140,False,Review item 1031: weak or fallback extraction.
06172026.pdf,140,False,Review item 1032: weak or fallback extraction.
06172026.pdf,140,False,Review item 1033: weak or fallback extraction.
06172026.pdf,140,False,Review item 1034: weak or fallback extraction.
06172026.pdf,140,False,Review item 1035: weak or fallback extraction.
06172026.pdf,140,False,Review item 1036: weak or fallback extraction.
06182025.pdf,141,False,Review item 1037: weak or fallback extraction.
06182025.pdf,141,False,Review item 1038: weak or fallback extraction.
06182025.pdf,141,False,Review item 1039: weak or fallback extraction.
06182025.pdf,141,False,Review item 1040: weak or fallback extraction.
06182025.pdf,141,False,Review item 1042: weak or fallback extraction.
06182025.pdf,141,False,Review item 1043: weak or fallback extraction.
06182025.pdf,141,False,Review item 1045: weak or fallback extraction.
06182025.pdf,141,False,Review item 1046: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1047: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1048: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1049: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1050: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1051: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1052: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1053: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1054: weak or fallback extraction.
06192024 minutes.pdf,142,False,Review item 1056: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1057: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1058: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1059: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1060: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1061: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1063: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1064: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1065: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1066: weak or fallback extraction.
062117 Council Meeting Approved Minutes.pdf,143,False,Review item 1067: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1068: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1069: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1070: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1071: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1075: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1076: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1077: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1078: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1080: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1081: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1082: weak or fallback extraction.
06212023  minutes.pdf,144,False,Review item 1083: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,145,False,Review item 1084: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,145,False,Review item 1085: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,145,False,Review item 1086: weak or fallback extraction.
062216 Council Special Meeting Approved Minutes.pdf,145,False,Review item 1087: weak or fallback extraction.
