RecordId,SourceBoard,DataGrain,RecordType,MeetingId,ItemId,MotionId,Board,MeetingFormat,MeetingType,MeetingDate,MeetingYear,MeetingTime,MeetingVenue,Status,AgendaItemNumber,AgendaItemType,FactCategory,LandUseCategory,ProjectName,ProjectTitle,Summary,ApplicationId,ApplicationType,ApplicantName,District,StaffCode,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,VoteYes,VoteNo,VoteAbstain,AddressRaw,AddressNormalized,LocationName,Latitude,Longitude,GeocodeConfidence,LocationGrain,ParcelId,PrimarySourceUrl,SourceFilename,ExtractionMethod,ExtractionConfidence,ReviewRequired,ReviewReason,AiReady,CitationText
pzdb:25,pzdb,agenda_item,AgendaItemLocation,9,25,13,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-10-25,2022,4:34 pm,Estero Fire Rescue,Accepted,3,Vote,board_vote,commercial,"Consumption on Premises - Oak & Stone, Commercial Building #4 (ADD2022-E006) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is requesting outdoor COP approval in conjunction with full-service restaurant. No ex parte communicatio...","Consumption on Premises - Oak & Stone, Commercial Building #4 (ADD2022-E006) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is requesting outdoor COP approval in conjunction with full-service restaurant. No ex parte communicatio...","Consumption on Premises - Oak & Stone, Commercial Building #4 (ADD2022-E006) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is requesting outdoor COP approval in conjunction with full-service restaurant. No ex parte communication or con. Action: Approved request with staff conditions",ADD2022-E006,address_assignment,,5,,Approved request with staff conditions,Approved request with staff conditions,Approved request with staff conditions,,,See minutes,5,1,,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL","10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf,20221025 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-10-25, agenda item 3 (Vote): Approved request with staff conditions Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf"
pzdb:24,pzdb,agenda_item,AgendaItemLocation,9,24,12,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-10-25,2022,4:34 pm,Estero Fire Rescue,Accepted,2,Vote,board_vote,commercial,"Development Order - Dunkin Donuts Estero Crossing Commercial Building #1 (DOS2022-E004) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is proposing a ±4,700 square foot building consisting of 2 retail spaces with 1 drive thru. A...","Development Order - Dunkin Donuts Estero Crossing Commercial Building #1 (DOS2022-E004) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is proposing a ±4,700 square foot building consisting of 2 retail spaces with 1 drive thru. A...","Development Order - Dunkin Donuts Estero Crossing Commercial Building #1 (DOS2022-E004) (District 5) 10500 Corkscrew Road, east of Puente Lane. Applicant is proposing a ±4,700 square foot building consisting of 2 retail spaces with 1 drive thru. All audie. Action: Approved the Development Order",DOS2022-E004,development_order,,5,,Approved the Development Order,Approved the Development Order,Approved the Development Order,,,See minutes,5,0,0,10500 Corkscrew Road,"10500 Corkscrew Road, Estero, FL","10500 Corkscrew Road, Estero, FL",26.430907704137,-81.783054229702,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf,20221025 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-10-25, agenda item 2 (Vote): Approved the Development Order Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf"
pzdb:23,pzdb,agenda_item,AgendaItemLocation,9,23,,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-10-25,2022,4:34 pm,Estero Fire Rescue,Accepted,1,Unknown,other,infrastructure,"Zoning Amendment - Pelican Sound River Club - Continued from September 13, 2022 meeting (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. No ex parte communication or conflicts of interest...","Zoning Amendment - Pelican Sound River Club - Continued from September 13, 2022 meeting (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. No ex parte communication or conflicts of interest...","Zoning Amendment - Pelican Sound River Club - Continued from September 13, 2022 meeting (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. No ex parte communication or conflicts of interest were not. Action: Recommended to the Council to approve the request with conditions",DCI2021-E003,development_compliance_inspection,September 13,2,,Recommended to the Council to approve the request with conditions,Recommended to the Council to approve the request with conditions,,,,See minutes,,,,4561 Pelican Sound Boulevard,"4561 Pelican Sound Boulevard, Estero, FL","4561 Pelican Sound Boulevard, Estero, FL",26.430564674749,-81.823385349393,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf,20221025 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-10-25, agenda item 1 (Unknown): Recommended to the Council to approve the request with conditions Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20221025%20PZDB%20Minutes.pdf"
council:899,council,agenda_item,AgendaItemLocation,195,899,792,Village Council,Regular Meeting,Village Council,2022-10-19,2022,9:30 am,Estero Fire Rescue,Accepted,7,Ordinance,legislative_ordinance,other,"First Reading of Ordinance No. 2022-16 Genova Zoning Amendment. An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Estero Planned Development Zoning Adopted by Ordinance 2016-08 For ""Genova"", for a3.6-Acre Property...","First Reading of Ordinance No. 2022-16 Genova Zoning Amendment. An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Estero Planned Development Zoning Adopted by Ordinance 2016-08 For ""Genova"", for a3.6-Acre Property...","First Reading of Ordinance No. 2022-16 Genova Zoning Amendment. An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Estero Planned Development Zoning Adopted by Ordinance 2016-08 For ""Genova"", for a3.6-Acre Property Parcel . Action: Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 20",Ordinance No. 2022-16,ordinance,,,TD/CS,"Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 20","Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 20","Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 20",,,Detected,,,,"21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL","21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,1.0,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/10192022%20minutes.pdf,10192022 minutes.pdf,pdf_extraction:council,low,true,Review item 893: weak or fallback extraction.; Review item 894: weak or fallback extraction.; Review item 895: weak or fallback extraction.; Review item 896: weak or fallback extraction.; Review item 897: weak or fallback extraction.; Review item 898: weak or fallback extraction.; Review item 899: weak or fallback extraction.; Review item 900: weak or fallback extraction.; Review item 901: weak or fallback extraction.; Review item 902: weak or fallback extraction.; Review item 903: weak or fallback extraction.,false,"Village Council meeting on 2022-10-19, agenda item 7 (Ordinance): Passed first reading of Ordinance No. 2022-16 and set second reading and public hearing for November 2, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/10192022%20minutes.pdf"
council:898,council,agenda_item,AgendaItemLocation,195,898,791,Village Council,Regular Meeting,Village Council,2022-10-19,2022,9:30 am,Estero Fire Rescue,Accepted,6,Ordinance,legislative_ordinance,residential,"First Reading of Ordinance No. 2022-15 for Pelican Sound Residential Planned Development Zoning Amendment An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Pelican Sound Residential Planned Development (RPD) Zonin...","First Reading of Ordinance No. 2022-15 for Pelican Sound Residential Planned Development Zoning Amendment An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Pelican Sound Residential Planned Development (RPD) Zonin...","First Reading of Ordinance No. 2022-15 for Pelican Sound Residential Planned Development Zoning Amendment An Ordinance of the Village Council of the Village of Estero, Florida, Amending the Pelican Sound Residential Planned Development (RPD) Zoning To All. Action: Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 20",Ordinance No. 2022-15,ordinance,,,TD/CS,"Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 20","Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 20","Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 20",,,Detected,,,,"Pelican Sound Golf & River Club, Estero, FL","Pelican Sound Golf & River Club, Estero, FL","Pelican Sound Golf & River Club, Estero, FL",26.4360814,-81.8298334,0.95,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/10192022%20minutes.pdf,10192022 minutes.pdf,pdf_extraction:council,low,true,Review item 893: weak or fallback extraction.; Review item 894: weak or fallback extraction.; Review item 895: weak or fallback extraction.; Review item 896: weak or fallback extraction.; Review item 897: weak or fallback extraction.; Review item 898: weak or fallback extraction.; Review item 899: weak or fallback extraction.; Review item 900: weak or fallback extraction.; Review item 901: weak or fallback extraction.; Review item 902: weak or fallback extraction.; Review item 903: weak or fallback extraction.,false,"Village Council meeting on 2022-10-19, agenda item 6 (Ordinance): Passed first reading of Ordinance No. 2022-15 and set second reading and public hearing for November 2, 20 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/10192022%20minutes.pdf"
council:883,council,agenda_item,AgendaItemLocation,193,883,776,Village Council,Regular Meeting,Village Council,2022-09-21,2022,3:30 pm,Estero Fire Rescue,Accepted,3,Resolution,legislative_resolution,infrastructure,"Final Plan approval for West Bay Island High Rise Resolution No. 2022-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving with Conditions the Final Plan Approval and Two Deviations for West Bay Club Island High Rise...","Final Plan approval for West Bay Island High Rise Resolution No. 2022-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving with Conditions the Final Plan Approval and Two Deviations for West Bay Club Island High Rise...","Final Plan approval for West Bay Island High Rise Resolution No. 2022-22 A Resolution of the Village Council of the Village of Estero, Florida, Approving with Conditions the Final Plan Approval and Two Deviations for West Bay Club Island High Rise, Locate. Action: Adopted Resolution No. 2022",Resolution No. 2022-22,resolution,Conditions the Final Plan Approval and Two Deviations,,TD/CS,Adopted Resolution No. 2022,Adopted Resolution No. 2022,Adopted Resolution No. 2022,,,Detected,,,,"Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL",26.419972358933,-81.832872657959,0.95,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09212022%20minutes.pdf,09212022 minutes.pdf,pdf_extraction:council,low,true,Review item 881: weak or fallback extraction.; Review item 882: weak or fallback extraction.; Review item 883: weak or fallback extraction.; Review item 884: weak or fallback extraction.; Review item 885: weak or fallback extraction.; Review item 886: weak or fallback extraction.; Review item 887: weak or fallback extraction.; Review item 888: weak or fallback extraction.; Review item 889: weak or fallback extraction.; Review item 890: weak or fallback extraction.,false,"Village Council meeting on 2022-09-21, agenda item 3 (Resolution): Adopted Resolution No. 2022 Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09212022%20minutes.pdf"
pzdb:22,pzdb,agenda_item,AgendaItemLocation,8,22,,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022,4:31 pm,Estero Village Hall,Accepted,5,Unknown,development_order,infrastructure,"Development Order - Island High Rise (District 1) (DOS2022-E003) 5-acre ""island"" site at west end of Williams Road and past Baybridge Boulevard, over ""no name"" bridge in the West Bay Club development. Applicant seeks to construct multi-family high...","Development Order - Island High Rise (District 1) (DOS2022-E003) 5-acre ""island"" site at west end of Williams Road and past Baybridge Boulevard, over ""no name"" bridge in the West Bay Club development. Applicant seeks to construct multi-family high...","Development Order - Island High Rise (District 1) (DOS2022-E003) 5-acre ""island"" site at west end of Williams Road and past Baybridge Boulevard, over ""no name"" bridge in the West Bay Club development. Applicant seeks to construct multi-family high-rise bu. Action: Recommended to the Council to approve the Development Order and monument sign for Island High Rise",DOS2022-E003,development_order,,1,,Recommended to the Council to approve the Development Order and monument sign for Island High Rise,Recommended to the Council to approve the Development Order and monument sign for Island High Rise,,,,See minutes,,,,"Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL","Williams Road & Baybridge Boulevard, Estero, FL",26.419972358933,-81.832872657959,0.95,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf,20220913 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-09-13, agenda item 5 (Unknown): Recommended to the Council to approve the Development Order and monument sign for Island High Rise Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf"
pzdb:21,pzdb,agenda_item,AgendaItemLocation,8,21,,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022,4:31 pm,Estero Village Hall,Accepted,4,Unknown,other,infrastructure,"Zoning Amendment - Coconut Trace, Parcels C and D (District 2) (DCI2022-E002) 22951-22961 Lyden Drive, 3.5 vacant acres on the west side of US 41 north of Coconut Road. Applicant is seeking to amend the zoning uses to revise real estate sales to a...","Zoning Amendment - Coconut Trace, Parcels C and D (District 2) (DCI2022-E002) 22951-22961 Lyden Drive, 3.5 vacant acres on the west side of US 41 north of Coconut Road. Applicant is seeking to amend the zoning uses to revise real estate sales to a...","Zoning Amendment - Coconut Trace, Parcels C and D (District 2) (DCI2022-E002) 22951-22961 Lyden Drive, 3.5 vacant acres on the west side of US 41 north of Coconut Road. Applicant is seeking to amend the zoning uses to revise real estate sales to allow a r. Action: Recommended to the Council to approve the zoning amendment with the amendment of condition 2 and the addition of condition",DCI2022-E002,development_compliance_inspection,,2,,Recommended to the Council to approve the zoning amendment with the amendment of condition 2 and the addition of condition,Recommended to the Council to approve the zoning amendment with the amendment of condition 2 and the addition of condition,,,,,,,,22961 Lyden Drive,"22961 Lyden Drive, Estero, FL","22961 Lyden Drive, Estero, FL",26.402115489543,-81.811415991658,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf,20220913 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-09-13, agenda item 4 (Unknown): Recommended to the Council to approve the zoning amendment with the amendment of condition 2 and the addition of condition Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf"
pzdb:20,pzdb,agenda_item,AgendaItemLocation,8,20,11,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022,4:31 pm,Estero Village Hall,Accepted,3,Vote,board_vote,residential,"Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resoluti...","Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resoluti...","Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resolution and M. Action: Approved motion for a continuous to come back on the October 27th meeting",DCI2021-E003,development_compliance_inspection,,2,,Approved motion for a continuous to come back on the October 27th meeting,Approved motion for a continuous to come back on the October 27th meeting,Approved motion for a continuous to come back on the October 27th meeting,,,See minutes,8,1,,4561 Pelican Sound Boulevard,"4561 Pelican Sound Boulevard, Estero, FL","4561 Pelican Sound Boulevard, Estero, FL",26.430564674749,-81.823385349393,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf,20220913 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-09-13, agenda item 3 (Vote): Approved motion for a continuous to come back on the October 27th meeting Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf"
pzdb:19,pzdb,agenda_item,AgendaItemLocation,8,19,10,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-09-13,2022,4:31 pm,Estero Village Hall,Accepted,2,Vote,board_vote,residential,"Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resoluti...","Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resoluti...","Zoning Amendment - Pelican Sound River Club (DCI2021-E003) (District 2) 4561 Pelican Sound Boulevard, located west of US 41 and north of Williams Road. Applicant is seeking to amend the Pelican Sound Residential Planned Development Zoning Resolution and M. Action: Motion withdrew",DCI2021-E003,development_compliance_inspection,,2,,Motion withdrew,Motion withdrew,Motion withdrew,,,Detected,,,,4561 Pelican Sound Boulevard,"4561 Pelican Sound Boulevard, Estero, FL","4561 Pelican Sound Boulevard, Estero, FL",26.430564674749,-81.823385349393,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf,20220913 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-09-13, agenda item 2 (Vote): Motion withdrew Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220913%20PZDB%20Minutes.pdf"
council:879,council,agenda_item,AgendaItemLocation,192,879,,Village Council,Regular Meeting,Village Council,2022-09-08,2022,5:30 pm,Estero Village Hall,Accepted,7,Contract Approval,contract_approval,infrastructure,Septic to Sewer,"RFB 2022-03 Gravity Sewer Testing for Estero Bay Village, Sunny Grove, and Cypress Bend","RFB 2022-03 Gravity Sewer Testing for Estero Bay Village, Sunny Grove, and Cypress Bend. Action: Approve award of Request for Bids No. RFB 2022-03, Gravity Sewer Smoke testing, Cleaning, and CCTV Testing for Estero Bay Village, Sunny Grove, and Cypress Bend to National Water Main Cleaning Company to provide the sewer testing and cleaning services as provided in the contract, at a grand total cost of $85,885, approve a contingency fund amount of $8,500 (an amount equal to 10% of the total proj...",RFB 2022-03,request_for_bid,,,TD/CS,"Approve award of Request for Bids No. RFB 2022-03, Gravity Sewer Smoke testing, Cleaning, and CCTV Testing for Estero Bay Village, Sunny Grove, and Cypress Bend to National Water Main Cleaning Company to provide the sewer testing and cleaning services as provided in the contract, at a grand total cost of $85,885, approve a contingency fund amount of $8,500 (an amount equal to 10% of the total project cos","Approve award of Request for Bids No. RFB 2022-03, Gravity Sewer Smoke testing, Cleaning, and CCTV Testing for Estero Bay Village, Sunny Grove, and Cypress Bend to National Water Main Cleaning Company to provide the sewer testing and cleaning services as provided in the contract, at a grand total cost of $85,885, approve a contingency fund amount of $8,500 (an amount equal to 10% of the total project cos",,,,,,,,"Estero Bay Village, Estero, FL","Cypress Bend, Estero, FL",Cypress Bend Septic Area,,,0.9,item_address,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09082022%20minutes.pdf,09082022 minutes.pdf,pdf_extraction:council,low,true,Review item 873: weak or fallback extraction.; Review item 874: weak or fallback extraction.; Review item 875: weak or fallback extraction.; Review item 876: weak or fallback extraction.; Review item 877: weak or fallback extraction.; Review item 878: weak or fallback extraction.; Review item 880: weak or fallback extraction.,false,"Village Council meeting on 2022-09-08, agenda item 7 (Contract Approval): Approve award of Request for Bids No. RFB 2022-03, Gravity Sewer Smoke testing, Cleaning, and CCTV Testing for Estero Bay Village, Sunny Grove, and Cypress Bend to National Water Main Cleaning Company to provide the sewer testing and cleaning services as provided in the contract, at a grand total cost of $85,885, approve a contingency fund amount of $8,500 (an amount equal to 10% of the total project cos Source: https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/09082022%20minutes.pdf"
pzdb:17,pzdb,agenda_item,AgendaItemLocation,7,17,,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-08-09,2022,4:36 pm,Estero Fire Rescue,Accepted,3,Unknown,other,commercial,Rezoning - Milan Villas (DCI2021-E005) (District 5) 21750 Three Oaks Parkway - 10 acres located at the northwest corner of Williams Road and Three Oaks Parkway. Applicant seeks rezoning of the property from Commercial Planned Development to Reside...,Rezoning - Milan Villas (DCI2021-E005) (District 5) 21750 Three Oaks Parkway - 10 acres located at the northwest corner of Williams Road and Three Oaks Parkway. Applicant seeks rezoning of the property from Commercial Planned Development to Reside...,"Rezoning - Milan Villas (DCI2021-E005) (District 5) 21750 Three Oaks Parkway - 10 acres located at the northwest corner of Williams Road and Three Oaks Parkway. Applicant seeks rezoning of the property from Commercial Planned Development to Residential Pl. Action: Recommended to the Council to approve of the rezoning subject to revised conditions 6,7, and",DCI2021-E005,development_compliance_inspection,,5,,"Recommended to the Council to approve of the rezoning subject to revised conditions 6,7, and","Recommended to the Council to approve of the rezoning subject to revised conditions 6,7, and",,,,,,,,21750 Three Oaks Parkway,"21750 Three Oaks Parkway, Estero, FL","21750 Three Oaks Parkway, Estero, FL",26.422671017434,-81.789027006267,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf,20220809 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-08-09, agenda item 3 (Unknown): Recommended to the Council to approve of the rezoning subject to revised conditions 6,7, and Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf"
pzdb:16,pzdb,agenda_item,AgendaItemLocation,7,16,9,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-08-09,2022,4:36 pm,Estero Fire Rescue,Accepted,2,Vote,board_vote,commercial,"Development Order - Arcos Executive Office (District 4) (DOS2017-E006) 10170 and 10150 Arcos Avenue, Plaza Del Sol Commercial Planned Development, Parcels B and C, located at the northeast corner of Corkscrew Road and Three Oaks Parkway. Developme...","Development Order - Arcos Executive Office (District 4) (DOS2017-E006) 10170 and 10150 Arcos Avenue, Plaza Del Sol Commercial Planned Development, Parcels B and C, located at the northeast corner of Corkscrew Road and Three Oaks Parkway. Developme...","Development Order - Arcos Executive Office (District 4) (DOS2017-E006) 10170 and 10150 Arcos Avenue, Plaza Del Sol Commercial Planned Development, Parcels B and C, located at the northeast corner of Corkscrew Road and Three Oaks Parkway. Development Order. Action: Approved the Development Order with the exception of the monument sign",DOS2017-E006,development_order,,4,,Approved the Development Order with the exception of the monument sign,Approved the Development Order with the exception of the monument sign,Approved the Development Order with the exception of the monument sign,,,See minutes,7,1,,10170 and 10150 Arcos Avenue,"10170 and 10150 Arcos Avenue, Estero, FL","10170 and 10150 Arcos Avenue, Estero, FL",26.431996010445,-81.787748011662,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf,20220809 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-08-09, agenda item 2 (Vote): Approved the Development Order with the exception of the monument sign Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf"
pzdb:15,pzdb,agenda_item,AgendaItemLocation,7,15,8,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-08-09,2022,4:36 pm,Estero Fire Rescue,Accepted,1,Resolution,legislative_resolution,other,Special Exception Riverwoods Plantation Pickleball (SEZ2022-E001) (District 1 20481 Plantation Boulevard located approximately 1 mile west of US 41 and north of Broadway West. Final Action Agenda/Minutes are supplemented by audio and video recordi...,Special Exception Riverwoods Plantation Pickleball (SEZ2022-E001) (District 1 20481 Plantation Boulevard located approximately 1 mile west of US 41 and north of Broadway West. Final Action Agenda/Minutes are supplemented by audio and video recordi...,Special Exception Riverwoods Plantation Pickleball (SEZ2022-E001) (District 1 20481 Plantation Boulevard located approximately 1 mile west of US 41 and north of Broadway West. Final Action Agenda/Minutes are supplemented by audio and video recordings of t. Action: Approved the Resolution Motion with the condition the applicant must provide either a noise abatement plan or a noise study within 30 days of staff request,,,,1,,Approved the Resolution Motion with the condition the applicant must provide either a noise abatement plan or a noise study within 30 days of staff request,Approved the Resolution Motion with the condition the applicant must provide either a noise abatement plan or a noise study within 30 days of staff request,Approved the Resolution Motion with the condition the applicant must provide either a noise abatement plan or a noise study within 30 days of staff request,,,See minutes,7,1,,20481 Plantation Boulevard,"20481 Plantation Boulevard, Estero, FL","20481 Plantation Boulevard, Estero, FL",26.443526156453,-81.830131356525,1.0,item_address,,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf,20220809 PZDB Minutes.pdf,pdf_extraction:pzdb,high,false,,true,"Planning Zoning & Design Board meeting on 2022-08-09, agenda item 1 (Resolution): Approved the Resolution Motion with the condition the applicant must provide either a noise abatement plan or a noise study within 30 days of staff request Source: https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/main/data/raw/pzdb/2022/20220809%20PZDB%20Minutes.pdf"
